date,headline,url
04-Jan-2024,stock market update nifty auto index advances 0 05,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,stock market update stocks that hit 52 week highs on nse in todays trade,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,sensex climbs 491 points after 2 session fall led by financials investors gain rs 3 35 lakh crore,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,stock market update stocks that hit 52 week lows on nse in todays trade,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,stock market update nifty it index advances 0 04,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,stock market update nifty pharma index advances 0 19,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,record monthly fpi buying in december drives indias nifty 50 to record highs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,bharat forge shares up 1 53 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,india will continue to present opportunities beyond nifty for next few years rajat rajgarhia,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,zomato shares gain 1 09 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,ltimindtree shares fall 1 71 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,page industries shares drop 0 01 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,shares of tube investments fall as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,bajaj holdings shares down 0 04 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,crompton greaves shares gain 0 01 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,pidilite ind declines 0 26 as sensex climbs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,share price of info edge rises as nifty strengthens,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,avenue supermart shares drop 0 81 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,pi industries shares drop 0 83 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,share price of godrej consumer jumps as sensex gains 455 91 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,tata elxsi shares up 0 15 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,mphasis shares rise 0 39 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,au small fin bank shares gain 1 5 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,share price of havells india falls as nifty strengthens,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,siemens shares rise 0 96 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,sensex rises but these stocks are down 5 or more on bse,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,jubilant food shares up 0 17 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,stock market update stocks that hit 52 week highs on nse,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,stock market update nifty auto index advances 0 22 in an upbeat market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,ambuja cements shares up 1 49 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,bel shares rise 1 15 as sensex climbs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,share price of gail jumps as sensex gains 411 9 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,varun beverages shares up 1 6 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,stock market update nifty bank index advances 0 54 in an upbeat market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,stock market update nifty pharma index advances 0 61 in a weak market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,adani power shares drop 0 13 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,sensex resumes rally after 2 day break jumps 300 points nifty above 21600,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,indian hotels shares gain 1 48 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,share price of colgate palmolive rises as nifty strengthens,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,bank of baroda shares rise 2 42 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,zee ent rises 0 47 as sensex climbs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,icici lombard shares up 1 06 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,shree cements shares gain 0 35 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,shares of srf fall as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,marico shares up 0 81 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,sbi card shares down 0 35 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
04-Jan-2024,ashok leyland shares up 0 22 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45295.cms"
05-Jan-2024,sensex rises but these stocks fell 5 or more in fridays session,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update nifty it index advances 1 29,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update nifty auto index advances 0 44,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update nifty bank index falls 0 08,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,tech view nifty may find resistance around 21800 21850 next week what should traders do,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update fmcg stocks down as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,nifty bank took support above 20 dma a close above 48200 crucial for bulls next week,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update sugar stocks up as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update nifty pharma index falls 0 31,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update power stocks up as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update fertilisers stocks down as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update nifty realty index advances 0 36,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update stocks that hit 52 week highs on nse in todays trade,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update stocks that hit 52 week lows on nse in todays trade,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update mining stocks down as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,sensex rises 179 points riding on bluechip it stocks ahead of quarterly results,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,max healthcare shares decline 3 65 as sensex slides,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,varun beverages shares gain 1 37 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,icici lombard shares rise 0 01 as sensex climbs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,voltas shares fall 0 44 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,zee ent shares down 2 13 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,share price of bel jumps as sensex gains 135 54 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,pidilite ind shares down 1 25 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,chola inv finance shares down 2 81 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,marico shares drop 0 28 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,indian hotels shares drop 1 4 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,share price of crompton greaves falls as nifty strengthens,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update nifty realty index advances 0 38 in an upbeat market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,vedanta shares fall 0 11 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update nifty bank index falls 0 14 in an upbeat market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,pi industries shares gain 0 26 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update nifty pharma index falls 0 86 in an upbeat market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,avenue supermart stock price down 0 1 per cent as sensex climbs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,tata elxsi shares up 0 29 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update fertilisers stocks down as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,nomura releases niftys 2024 target picks 6 small and midcap stocks,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,adani power shares gain 0 19 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,ashok leyland shares gain 0 19 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,sensex rises but these stocks are down 5 or more on bse,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,shares of ambuja cements rise as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,stock market update fmcg stocks down as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,dlf shares drop 0 44 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,sbi card shares up 0 85 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
05-Jan-2024,trent declines 0 05 as sensex climbs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-1,starttime-45296.cms"
